Item Code,Quantity,Price,Rate,Product,Unit
4441100,"202,090","2,278,682,755",11275.58392,"Continuous-action elevators and conveyors, for goods or materials, specially designed for underground NOS",NOS
4441201,"3,143","144,868,177",46092.32485,Boring machine,NOS
4441203,"896,458","122,906,435",137.1022792,Diamond ore drilling accessories,NOS
4441204,"2,443","376,074,213",153939.5059,Drilling machines,NOS
4441299,"3,910","2,941,603,795",752328.3363,"Coal or rock cutters and tunnelling machinery; other boring and sinking machinery, n.e.c.",NOS
4442100,"1,215","364,499,788",299999.8255,"Bulldozers and angledozers, self-propelled",NOS
4442200,"1,736","236,811,102",136411.9251,"Graders and levellers, self-propelled",NOS
4442300,"12,104","93,750,780",7745.437872,"Scrapers, self-propelled",NOS
4442400,"15,400","1,988,496,580",129123.1545,"Tamping machines and road rollers, self-propelled",NOS
4442500,"2,573","4,055,435,628",1576150.652,"Front-end shovel loaders, self-propelled",NOS
4442600,"2,187","9,207,002,629",4209877.745,"Mechanical shovels, excavators and shovel loaders, self-propelled, with a 360-degree revolving",NOS
4442701,"4,748,559","6,797,019,191",1431.385646,Drilling rigs,NOS
4442702,"31,706","53,430,821,543",1685195.911,Earth moving machinery,NOS
4442703,"62,365","547,480,280",8778.646356,Land leveler,NOS
4442799,"664,579","11,067,060,016",16652.73807,"Mechanical shovels, excavators and shovel loaders, except front-end shovel loaders and machinery",NOS
4442800,957,"15,411,131,958",16103586.16,Dumpers designed for off-highway use,NOS
4443000,"4,728","290,186,591",61376.18253,"Pile-drivers and pile-extractors; snow-ploughs and snow-blowers; other moving, grading, levelling,",NOS
4444001,"23,622","14,515,399,746",614486.4849,Concrete vibrator & mixture,NOS
4444002,"26,682","5,195,706,210",194727.0148,Construction machine / equipment,NOS
4444003,813,"392,698,996",483024.5953,Mining & ore dressing machinery,NOS
4444004,"39,171","3,015,251,520",76976.62863,Mining equipment,NOS
4444005,"8,695","2,896,537,407",333126.7863,Mixing machine,NOS
4444099,"250,322","9,079,406,080",36270.90739,"Mining/quarrying machines, n.e.c",NOS
4446100,"1,871,077","5,168,721,563",2762.431243,"Parts n.e.c. of boring or sinking machinery and of derricks, cranes, mobile lifting frames, straddle",NOS
4446200,"2,437","415,070,603",170320.3131,Parts for the goods of subclass 44440,NOS
4451301,404,"101,715,171",251770.2252,Dal mill machinery,NOS
4451302,"31,352","550,345,306",17553.75434,Flour mill machinery,NOS
4451303,"6,840,396","466,412,583",68.18502657,Milling  machines,NOS
4451304,143,"252,585,092",1766329.315,Rice dal and flour machinery,NOS
4451305,"19,216","3,854,058,687",200565.0857,Rice mill machinery,NOS
4451399,"8,210","1,189,353,933",144866.4961,Machinery used in the milling industry or for the working of cereals or dried leguminous vegetables,NOS
4451501,43,"27,529,213",640214.2558,C t c machines,NOS
4451599,"3,121","130,248,244",41732.85614,"Bakery ovens, non-electric; machinery for making hot drinks or for cooking or heating food, except",NOS
4451601,104,"37,406,989",359682.5865,Confectionery machines,NOS
4451602,545,"238,563,737",437731.6275,Oil mill machinery,NOS
4451603,"384,649","14,196,930,121",36908.79249,Oil refinery equipment,NOS
4451604,"48,958","6,168,906,808",126004.0608,Sugar machinery,NOS
4451699,"26,345","6,584,141,289",249919.9578,Machinery n.e.c. for the industrial preparation or manufacture of food or drink (including fats or,NOS
4451700,22,"3,320,093",150913.3182,Machinery n.e.c. for processing tobacco,NOS
4451800,705,"522,802,225",741563.4397,Dryers for agricultural products,NOS
4452200,"400,887","1,395,947,578",3482.147283,"Parts of machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; parts",NOS
4452300,"4,820","10,270,026",2130.710788,Parts n.e.c. of machinery for processing tobacco,NOS
4461101,"1,488","2,303,085",1547.772177,Charkha all kinds,NOS
4461102,366,"230,605,035",630068.4016,Combing/cleaning of yarns machine,NOS
4461199,"5,950","17,985,447,590",3022764.301,"Machines for extruding, etc.,n.e.c",NOS
4461202,"14,031","896,748,932",63911.97577,Powerloom machine,NOS
4461299,"10,969","6,756,812,110",615991.6228,"Weaving machines (looms),n.e.c",NOS
4461300,"3,288","64,589,170",19643.90815,"Knitting machines, stitch-bonding machines, machines for making gimped yarn, tulle, lace,",NOS
4461400,"129,724","3,386,800,097",26107.73717,"Auxiliary machinery for use with machines for textile extruding, preparing, spinning, weaving,",NOS
4462100,"661,718","1,071,366,667",1619.068345,"Sewing machines, except book sewing machines and household sewing machines",NOS
4462200,"1,520","799,730,391",526138.4151,"Laundry-type washing machines, each of a dry linen capacity exceeding 10 kg; dry-cleaning machines;",NOS
4462901,"124,252","538,606,011",4334.787456,Roller (top) for textile ind.,0
4462902,"80,583","19,950,929",247.5823561,Top arms for textile industry,NOS
4462903,"1,172","925,610,608",789770.1433,"Winders automatic, textile",NOS
4462904,43,"21,499,648",499991.814,"Winders ordinary, textile",NOS
4462999,"2,910,840","5,665,980,618",1946.510498,Other machinery for textile and apparel production n.e.c.,NOS
4463000,265,"146,316,696",552138.4755,"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing",NOS
4464001,"2,965,596","85,981,026",28.9928318,"Bobbin case, metal",NOS
4464002,"10,072,266","858,282,990",85.21250233,"Bobbin rings, metal",NOS
4464004,3,"853,193",284397.6667,Card board box making machine,NOS
4464099,"17,206,509","2,813,203,398",163.4964651,"Parts for the goods of class 4461; etc,n.e.c",NOS
4471000,"2,019,067","1,314,802,738",651.1932185,"Tanks and other armoured fighting vehicles, motorized, and parts thereof",NOS
4473002,"1,371","11,926,760",8699.314369,Shotgun barrels,NOS
4473003,"1,110","8,304,000",7481.081081,Shotguns rifles,NOS
4473099,"99,326","55,799,018",561.776554,"Revolvers, pistols, other firearms and similar devices; other arms,n.e.c",NOS
4474001,"202,248","8,544,351,104",42246.90036,Defence equipment,NOS
4474002,"7,193","55,188,403",7672.515362,Guns,NOS
4474003,"464,227","110,155,148",237.2872496,Guns rifles cartridges,NOS
4474004,"1,202,334","2,782,718,675",2314.430662,Mortars,NOS
4474005,1,"121,219,386",121219386,Rocket launchers,NOS
4474099,"11,755,963","6,416,758,361",545.8300916,"Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges",NOS
4475000,"33,441","255,398,899",7637.298496,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths",NOS
4476001,"69,930","69,618,469",995.5451022,Grenade launchers,NOS
4476002,"1,496","46,075,957",30799.4365,Muzzle-loading firearms,NOS
4476099,"1,796,208","1,463,571,837",814.8120023,"Parts of military weapons and other arms,n.e.c",NOS
4481101,891,"13,990,045",15701.50954,Bottle coolers,NOS
4481102,"8,024","375,146,376",46753.03789,Deep freezers,NOS
4481103,"135,030","636,399,255",4713.021218,Desert cooler,NOS
4481105,"2,829,168","30,970,423,214",10946.83073,Washing machines /laundry mach,NOS
4481106,"100,658","2,211,696,682",21972.3885,Water cooler,NOS
4481199,"7,464,833","93,200,883,197",12485.32729,"Refrigerators and freezers, household type, electric or non-electric,n.e.c",NOS
4481202,24,"5,125,129",213547.0417,Drying machine,NOS
4481299,"44,615","291,026,810",6523.07094,"Dishwashing machines and clothes or linen washing or drying machines, household type, electric or",NOS
4481300,"12,403","12,689,440",1023.094413,Electric blankets,NOS
4481401,"1,302,674","459,070,184",352.4060387,Sewing machine foot operated,NOS
4481402,"3,138","5,504,090",1754.01211,Sewing machine hand operated,NOS
4481499,127,"41,533,387",327034.5433,"Household sewing machines,n.e.c",NOS
4481500,"13,874,554","17,261,202,789",1244.090642,Fans and ventilating or recycling hoods of the domestic type,NOS
4481601,"1,513","126,206,324",83414.6226,Air dryer,NOS
4481602,45,"41,236,263",916361.4,Electric kettle,NOS
4481603,"125,306","3,866,911",30.85974335,Electric shaver,NOS
4481605,"2,082,188","640,724,626",307.716991,"Iron, electric",NOS
4481606,"161,540","252,902,997",1565.575071,Juicer,NOS
4481607,"3,968,666","4,433,968,385",1117.244027,Kitchen mixer/grinder,NOS
4481608,"1,684,056","2,935,008,503",1742.821203,Mixers & grinders,NOS
4481609,"18,265,458","3,761,385,919",205.9289134,Mosquito repeling m/c,NOS
4481611,"7,742","150,518,263",19441.78029,Vaccume cleaner,NOS
4481612,"481,940","5,881,699,039",12204.2143,Water purifier ( elec ),NOS
4481699,"4,878,067","74,884,254,368",15351.21481,"Other small electric domestic appliances (including vacuum cleaners, kitchen waste disposers, food",NOS
4481701,"767,202","691,551,171",901.3938585,Electric heaters,ROLL
4481702,"7,528","26,853,339",3567.127922,Geysers,ROLL
4481703,"238,244","1,051,422,481",4413.217042,Micro oven,ROLL
4481704,"15,200","12,451,515",819.1786184,Otg (oven toaster grill),NOS
4481705,"2,532,422","2,797,354,906",1104.616413,Pressure cooker,NOS
4481799,"2,015,647","7,547,317,983",3744.364952,Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus,NOS
4481801,"1,788","21,382,034",11958.63199,Incubators,NOS
4481899,"18,951","1,134,583,962",59869.34526,"Medical, surgical, dental or veterinary furniture; barbers' chairs and similar chairs, having rotating as",NOS
4482101,"14,833","83,011,038",5596.375514,Cooking range,NOS
4482102,"2,282,068","2,426,241,052",1063.176493,Stove gas domestic,NOS
4482103,"362,320","94,103,555",259.7249807,Stoves kerosin domestic,NOS
4482104,"28,681","5,965,448,728",207993.0521,Water purifier,NOS
4482199,"1,066,160","1,355,244,053",1271.145094,"Cooking appliances and plate warmers, non-electric, domestic, of iron or steel,n.e.c",NOS
4482202,"307,532","985,671,183",3205.101202,Hot plate / stove,NOS
4482299,"13,151,176","8,852,584,131",673.1401155,"Stoves, grates, braziers and similar non-electric domestic appliances (other than cooking appliances",NOS
4482300,"126,591","1,350,682,656",10669.65784,"Radiators for central heating, not electrically heated, of iron or steel",NOS
4482400,"1,306,996","5,631,241,711",4308.537831,"Air heaters and hot air distributors, not electrically heated, incorporating a motor-driven fan or blower,",NOS
4482500,"16,946","5,795,302,738",341986.471,"Central heating boilers, for producing hot water or low pressure steam",NOS
4482600,"326,416","4,060,262,700",12438.92058,"Water heaters, instantaneous or storage, non-electric",NOS
4483100,"6,837,596","4,750,586,703",694.7744065,"Parts of the following appliances: electromechanical domestic appliances, shavers and hairclippers,",NOS
4483200,"10,150,282","333,504,550",32.85667827,"Parts of stoves, ranges, grates, cookers, barbecues, braziers, gas-rings, plate-warmers and similar non-",NOS
4483300,"1,481,210","92,419,794,635",62394.79522,Parts of central heating boilers for producing hot water or low pressure steam,NOS
4491100,131,"1,789,936",13663.63359,Centrifugal clothes driers,NOS
4491200,131,"134,607,474",1027537.969,"Dryers for wood, paper pulp, paper or paperboard and for other materials except agriculture products",NOS
4491301,"3,964","671,174,752",169317.5459,"Paper machinery, others",NOS
4491302,"4,305","423,124,329",98286.71986,Pulp paper and board making machinery,NOS
4491399,389,"288,913,347",742707.8329,Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or,NOS
4491400,"19,389","1,086,683,258",56046.3798,Bookbinding machinery; machinery for type-setting and the like; printing machinery and machines for,NOS
4491500,"10,354","6,373,249,911",615535.0503,Machinery n.e.c. for working rubber or plastics or for the manufacture of products from these materials,NOS
4491600,"5,598,392","7,416,861,102",1324.819895,Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (except ingot,NOS
4491701,"168,004","1,357,969,055",8082.956686,"Printer, all kinds",NOS
4491799,"23,624","48,121,106",2036.958432,"Stand-alone photocopiers, printers and facsimile machines;n.e.c",NOS
4491800,"4,663,322","9,237,144,529",1980.807787,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor,NOS
4491900,"3,981,701","33,441,804,948",8398.873986,"Special-purpose machinery n.e.c. (including machinery for isotopic separation, machines for",NOS
4492100,"299,498","1,105,121,120",3689.911519,Parts for the goods of subclass 44913,NOS
4492201,"58,269","53,819,402",923.6369596,Printer head,NOS
4492202,54,"175,274,917",3245831.796,"Xerox drum, photo-sensitive",NOS
4492299,"13,768","131,915,560",9581.316095,"Parts for the goods of subclasses 44914, 44917 and 45150; n.e.c",NOS
4492300,"4,574","4,592,877",1004.127022,Parts for the goods of subclass 44918,NOS
4492900,"4,676,370","14,240,738,922",3045.254957,Parts for the goods of subclass 44915; other parts n.e.c. of special-purpose machinery,NOS
4511002,"2,540","24,552,399",9666.298819,Typewriters (non electrical/non electronic),NOS
4513000,"13,311,484","1,548,511,270",116.3289735,"Electronic calculators and pocket-size data recording, reproducing and displaying machines with",NOS
4514100,"18,363","2,072,379,592",112856.2649,"Accounting machines, cash registers, postage-franking machines, ticket-issuing machines and similar",NOS
4514200,"428,983","9,285,546,987",21645.48942,"Point-of-sale terminals, atms and similar machines",NOS
4515001,"1,272","4,337,978,066",3410360.115,Offset printing machines,NOS
4515099,"84,068","517,093,959",6150.901163,"Office type sheet-fed printing machinery, n.e.c.",NOS
4517000,"4,482,411","265,919,944",59.32520333,"Parts and accessories for the goods of subclasses 45110 and 45130 (except covers, carrying cases and",NOS
4518000,"13,954,414","5,806,270,376",416.0884417,"Parts and accessories for the goods of subclasses 45141, 45142 and 45160 (except covers, carrying",NOS
4522101,"38,452,739","7,235,962,447",188.1780761,Laptop,NOS
4522102,"2,454,537","27,237,000,000",11096.59378,Micro computer,NOS
4522199,"184,596","825,292,544",4470.804048,"Other portable data processing machines, n.e.c",NOS
4522200,"260,452","2,571,518,149",9873.290084,Personal digital assistants and similar computers,NOS
4523000,"9,519","1,147,991,646",120600.0258,"Automatic data processing machines, comprising in the same housing at least a central processing unit",NOS
4524000,"18,475","696,566,104",37703.17207,Automatic data processing machines presented in the form of systems,NOS
4525000,"55,448","887,610,548",16007.98132,Other automatic data processing machines whether or not containing in the same housing one or two,NOS
4526102,"187,049","97,464,870",521.0659774,Keyboard,NOS
4526103,"2,740","270,000",98.54014599,Mouse,NOS
4526199,"299,666","32,423,564",108.1990082,"Input peripherals (keyboard, joystick, mouse etc.),n.e.c",NOS
4526200,"11,966","158,042,065",13207.5936,"Scanners (except combination of printer, scanner, copier and/or fax)",NOS
4526300,"1,204","210,899,593",175165.7749,Inkjet printers used with data processing machines,NOS
4526500,"32,214,998","76,804,392",2.384119099,Other printers used with data processing machines,NOS
4526600,"26,893,507","1,006,104,902",37.41069924,"Units performing two or more of the following functions: printing, scanning, copying, faxing",NOS
4526900,"102,160","644,403,604",6307.787823,Other input or output peripheral devices,NOS
4527200,"24,750","1,560,739,309",63060.1741,Removable media storage units,NOS
4528101,606,"13,280,876",21915.63696,Lan card,NOS
4528102,"485,045","2,025,541,535",4175.986836,Memory/data card,NOS
4528103,"222,885,568","704,480,105",3.16072553,Sim card,NOS
4528199,"369,373,470","601,046,165",1.62720448,"Cards, n.e.c",NOS
4529001,51,"345,087,309",6766417.824,Antglare screen,NOS
4529002,"2,422","19,361,150",7993.868704,C p u,NOS
4529003,"6,274,816","59,084,012,980",9416.055065,Computer ( p.c.),NOS
4529004,"29,617,782","535,125,962",18.06772573,Computer media,NOS
4529005,"2,460,138","4,546,741,291",1848.16514,Computer peripherals,NOS
4529006,"391,666","9,488,947,032",24227.14004,Computers other than pc,NOS
4529007,"2,355,180","1,346,541,105",571.7359629,Floppy disk drive,NOS
4529008,"623,876,525","4,479,319,990",7.179818138,Hard disc drive,NOS
4529009,"5,635,397","1,067,042,494",189.3464638,Ink cartridges,NOS
4529010,"308,816","402,119,826",1302.134041,Memory (ram / rom),NOS
4529011,"55,138","1,534,809,081",27835.77716,Micro processors chip,NOS
4529012,"46,391","396,274,778",8542.061564,Modem,NOS
4529015,"5,266,470","37,205,100,460",7064.523383,U p s,NOS
4529099,"1,591,872","4,308,656,818",2706.660346,"Other parts and accessories of computer, n.e.c",NOS
4611100,"2,140,954","11,960,423,482",5586.492508,Motors of an output not exceeding 37.5 w; other dc motors; dc generators,NOS
4611201,"307,040","9,127,700,669",29728.05064,A.c motor,NOS
4611202,"550,696","2,197,802,121",3990.953486,Centrifuge motors,NOS
4611203,"2,323","1,081,013,018",465352.1386,D.c motor,NOS
4611204,"31,786","4,065,060,000",127888.3785,Hydraulic power pack,NOS
4611205,"2,552,078","2,371,399,448",929.2033582,"Motors, fan",NOS
4611299,"5,639,841","36,518,866,137",6475.15881,Universal ac/dc motors of an output exceeding 37.5 w; other ac motors; ac generators,NOS
4611300,"137,007","49,085,738,900",358271.7591,Electric generating sets and rotary converters,NOS
4612101,"126,242","18,984,819,625",150384.3382,E.h.t. (extra high tension transformer),NOS
4612199,"76,375,158","106,389,835,614",1392.990056,"Electrical transformers,n.e.c",NOS
4612200,"57,214,874","3,846,013,032",67.22051039,Ballasts for discharge lamps or tubes; static converters; other inductors,NOS
4613100,"36,883,747","17,785,540,633",482.2053636,"Parts of electric motors, generators and the like",NOS
4613200,"365,010,731","16,682,373,767",45.70378992,"Parts of electrical transformers, static converters and inductors",NOS
4621100,"140,295,347","77,427,937,865",551.892415,"Electrical apparatus for switching or protecting electrical circuits, or for making connexions to or in",NOS
4621201,"20,384,533","2,653,080,661",130.1516528,Kit-kat /fuse / fuse wire,NOS
4621202,"324,520","105,468,911",324.9997257,Knobs used electric equipment,NOS
4621299,"256,817,244","43,251,117,790",168.4120471,"Electrical apparatus for switching or protecting electrical circuits, for making connexions to or in",NOS
4621300,"299,610,284","28,170,057,721",94.02233243,"Boards, consoles, cabinets and other bases, equipped with electrical switching etc. apparatus, for",NOS
4621400,"20,450,757","36,211,455,830",1770.665791,"Boards, consoles, cabinets and other bases, equipped with electrical switching etc. apparatus, for",NOS
4621500,"66,696,658","13,380,619,538",200.6190406,"Connectors for optical fibres, optical fibre bundles or cables",NOS
4622000,"35,493,434","36,761,725,132",1035.73312,Parts of electricity distribution or control apparatus,NOS
4631000,"12,033,485","4,927,419,444",409.4756792,Insulated winding wire,NOS
4632001,"1,918,586","3,099,419,686",1615.470813,"Cable, jelly filled",NOS
4632002,"84,886","11,083,927,996",130574.276,"Cable, paper insulated",NOS
4632003,"391,758,958","63,366,282,371",161.7481389,"Cable, pvc insulated",NOS
4632004,"19,769,241","2,083,338,487",105.3828261,"Cable, rubber insulated",NOS
4632005,"2,408,771","944,435,312",392.0818177,"Conductor, a.a",NOS
4632006,"864,271","27,658,796,603",32002.45826,"Conductor, a.c.s.r",NOS
4632007,"1,638","382,668,195",233619.1667,"Conductor, alloy",NOS
4632008,"1,389,692","6,823,348,296",4909.971631,"Conductor, aluminium",NOS
4632009,"17,779","3,808,380,386",214206.67,"Conductor, copper",NOS
4632099,"33,652,095","19,326,421,302",574.3006877,"Coaxial cable and other coaxial electric conductors,n.e.c",NOS
4633001,"1,629,700","308,240,276",189.1392747,Ignition coils,NOS
4633002,"8,273","34,611,876",4183.715218,Induction coils,NOS
4633099,"98,744,356","23,883,917,664",241.8762817,"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships;n.e.c",NOS
4634001,"1,627","848,870,467",521739.6847,Paper insulated conductors for a voltage not exceeding 1000 v,NOS
4634002,253,"43,892,957",173489.9486,Plastic insulated conductors for a voltage not exceeding 1000 v,NOS
4634099,"25,489","4,223,881,086",165713.8799,"Other electric conductors, for a voltage not exceeding 1000 v n.e.c",NOS
4635001,"6,138","2,823,574,217",460015.3498,Paper insulated conductors for a voltage exceeding 1000 v,NOS
4635002,"1,376","86,877,694",63137.85901,Plastic insulated conductors for a voltage exceeding 1000 v,NOS
4635003,1,"316,704",316704,Rubber insulated conductors for a voltage exceeding 1000 v,NOS
4635099,"4,878","2,752,469,121",564261.8124,"Other electric conductors, for a voltage exceeding 1000 v n.e.c",NOS
4636000,"5,360,846","11,599,533,177",2163.750493,Optical fibre cables made up of individually sheathed fibres,NOS
4641001,"726,986","44,518,714,475",61237.37524,Batteries,NOS
4641002,"421,546,691","10,024,074,905",23.77927551,Battery dry cells,NOS
4641004,"37,746","1,933,587,061",51226.27725,Lead cell,NOS
4641005,"577,200","1,832,805,784",3175.339196,Nickel cadmium cells,NOS
4641099,"326,566","49,743,049,703",152321.5819,"Primary cells and primary batteries, n.e.c.",NOS
4642000,"881,925","23,263,546,423",26378.14601,Electric accumulators,NOS
4643001,"94,503","281,202,027",2975.588362,Battery caps,NOS
4643002,"76,418","53,727,238",703.0704546,Battery carbon,NOS
4643003,"1,215,910","7,461,882,037",6136.870358,Battery case / container,NOS
4643004,"5,878","436,879,232",74324.46955,Battery eliminators,NOS
4643005,"5,159,192","21,136,019,112",4096.769244,Battery pack,NOS
4643006,"43,680,316","1,461,036,967",33.44840653,Battery plate,NOS
4643007,"743,659","4,530,520,339",6092.201317,Battery terminals,NOS
4643099,"24,769,991","13,908,954,538",561.5244082,"Parts of primary cells, primary batteries and electric accumulators (including separators), n.e.c.",NOS
4651001,"1,803,042","269,343,723",149.3829445,Arc-lamps,NOS
4651003,"365,651,879","5,924,954,526",16.20381261,"Lamp, filaments",NOS
4651004,"61,109,945","869,358,438",14.22613681,"Lamp, incandescent",NOS
4651099,"49,621,969","3,456,868,729",69.6640782,"Electric filament or discharge lamps; arc lamps, n.e.c.",NOS
4653101,"26,299,457","6,362,268,420",241.9163415,Light fitting accessories,NOS
4653199,"3,823,532","822,062,437",215.0007995,Portable electric lamps designed to function by their own source of energy (except those for cycles or,NOS
4653200,"105,881","71,984,454",679.8618638,Lighting sets of a kind used for christmas trees,NOS
4653901,"318,484","17,837,495,789",56007.50992,Fluorescent tubes,NOS
4653902,"12,247","1,192,518,478",97372.29346,"Lamp, mercury vapour",NOS
4653903,"39,983","3,001,986,946",75081.58332,"Lamp, neon",NOS
4653904,"1,788","37,223,445",20818.48154,"Lamp, sodium vapour",NOS
4653905,"2,350","179,000",76.17021277,"Lamp, studio",NOS
4653999,"6,320,672","15,297,384,430",2420.214881,Other electric lamps and lighting fittings (including lamps and lighting fittings of a kind used for,NOS
4654101,"1,076,430,308","22,696,334,825",21.08481586,Connectors / plugs /sockets/holders-electric,NOS
4654102,"1,532,495","290,090,360",189.292859,Lamp block,NOS
4654103,"24,308,020","8,999,247,337",370.2172097,"Lamp, head",NOS
4654104,"9,800,654","2,990,385,837",305.1210498,"Lamp, tail",NOS
4654105,"5,445,620","3,240,466,573",595.0592537,Light fixtures,NOS
4654106,"6,882,173","225,313,321",32.73868893,Light holders,NOS
4654199,"4,923,422","924,669,553",187.8103386,Parts of electric filament or discharge lamps; parts of arc lamps n.e.c,NOS
4654200,"6,421,155","2,141,844,202",333.5605825,Parts of portable electric lamps designed to function by their own source of energy (except those of,NOS
4691000,"165,104,373","18,583,673,415",112.5571242,Electrical ignition or starting equipment of a kind used for internal combustion engines; generators and,NOS
4692100,"16,078","149,722,405",9312.253079,Burglar or fire alarms and similar apparatus,NOS
4692900,"6,823,034","1,449,345,333",212.4194798,"Other electric sound or visual signalling apparatus, except for cycles or motor vehicles, and except",NOS
4693100,"106,909","43,865,412",410.3060734,Permanent metallic magnets,NOS
4693201,"1,714","128,204,672",74798.52509,Cast magnets,NOS
4693299,"8,088,676","2,446,686,458",302.4829352,Permanent ceramic or ferrite magnets n.e.c,NOS
4693901,"38,666","565,555,244",14626.68091,Electro magnetic separators,NOS
4693902,"13,933,708","6,138,183,752",440.527658,Electromagnetic clutch/brake,NOS
4693903,"117,560","143,397,379",1219.780359,Electro-magnets,NOS
4693905,"2,895,068","1,950,156,539",673.6133794,Rotar/magneto rotar assembly,NOS
4693906,"387,561","367,789,492",948.9847843,Suspension magnets,NOS
4693999,"63,514,329","28,791,039,028",453.2999007,Other electrical equipment n.e.c. (including electro-magnets; electro-magnetic couplings; clutches and,NOS
4694001,"464,326","252,662,356",544.1486283,Electric insulating material,NOS
4694003,"43,020","1,954,510",45.43258949,Foam cable,NOS
4694004,"22,877","436,485,353",19079.65874,Insulating tapes,NOS
4694005,"19,911,106","3,530,629,504",177.3196077,Insulators,NOS
4694099,"9,782,067","1,663,331,284",170.0388358,"Electrical insulators, except of glass or ceramics; insulating fittings for electrical machines or",NOS
4695001,"6,305,205","290,545,762",46.08030381,Carbon brush,NOS
4695099,"37,236","3,001,848,829",80616.84469,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or",NOS
4696000,"28,958,412","3,944,648,920",136.2177222,"Parts for the goods of subclasses 46910, 46921 and 46929; electrical parts n.e.c. of machinery or",NOS
4711001,"562,525,459","9,360,596,717",16.64030768,"Capacitor, metalised poly. film",NOS
4711002,"2,744,853","652,913,801",237.8684035,"Capacitors, mica",NOS
4711099,"569,911,650","12,403,461,444",21.76383207,"Electrical capacitors, n.e.c",NOS
4712000,"375,874","1,810,896,738",4817.829214,Electrical resistors (except heating resistors),NOS
4713001,"408,340","14,454,903,821",35399.18651,Circuits,NOS
4713002,"69,857,919","29,617,703,157",423.9705903,Electronic p c b /micro circuit,NOS
4713099,"119,899,409","15,062,982,375",125.6301637,Printed circuits; n.e.c,NOS
4714001,"4,165,369","115,884,997",27.82106387,C. r. t. (cathode ray tube- not for tv),NOS
4714002,"60,216","86,015,311",1428.446111,"Crystal, electronic usage",NOS
4714003,"282,564","82,592,582",292.2969026,Flare tubes,NOS
4714006,"1,245,798","3,249,519,832",2608.38421,Picture tube (colour),NOS
4714008,"128,996","61,114,738",473.7723495,Reducing valve,NOS
4714009,"5,759,001","1,328,355,182",230.6572237,Solenoid valve,NOS
4714010,"4,149","38,732,807",9335.456013,Tube ( electron ) /valves,NOS
4714011,"42,036","980,062,628",23314.84033,"Valve, electric",NOS
4714099,"237,497,483","49,806,206,986",209.7125677,"Electronic valve / tube / components, n.e.c",NOS
4715001,"667,000","18,967,545",28.43709895,Diodes,NOS
4715002,644,"14,598,076",22667.81988,I c & chips / transistors,NOS
4715099,"22,016,571","6,394,268,185",290.4297942,"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light",NOS
4716000,"80,253","3,752,807,944",46762.2138,Electronic integrated circuits,TH.NOS
4717100,"27,146","50,547,564",1862.063066,Parts for the goods of subclass 47110,NOS
4717200,"117,371","457,123,427",3894.688015,Parts for the goods of subclass 47120,NOS
4717300,"6,871,459","112,856,728",16.42398332,Parts for the goods of subclasses 47140 to 47160,NOS
4721101,1,"807,807",807807,Cores (b/w)-tv transmission,NOS
4721102,"130,444","224,184,673",1718.62771,Cores (colour)-tv transmission,NOS
4721103,9,"195,000",21666.66667,R t system (local),NOS
4721104,97,"21,152,500",218067.0103,Radio transmitting-receiving exchange,NOS
4721199,"9,042,754","12,672,577,494",1401.406861,"Transmission apparatus incorporating reception apparatus, n.e.c",NOS
4721200,"282,940","2,634,516,166",9311.218513,Transmission apparatus not incorporating reception apparatus,NOS
4721300,"14,751","104,819,140",7105.900617,Television cameras,NOS
4721400,"1,334","73,842,751",55354.38606,Video camera recorders,NOS
4721500,"1,555,365","446,223,012",286.8927949,Digital cameras,NOS
4722101,329,"353,106",1073.270517,Cordless telephone,NOS
4722102,"245,630","148,507,433",604.5981069,"Hand set, telephone",NOS
4722104,"2,530","4,870,748",1925.196838,Telephone answering machine,NOS
4722199,"3,568,459","8,998,741,249",2521.74433,"Telephone sets, including telephones for cellular networks or for other wireless networks; other",NOS
4722200,"11,270,419","28,204,390,120",2502.51478,Telephones for cellular networks or for other wireless networks,NOS
4722300,"110,734","2,371,681,458",21417.82522,"Other telephone sets and apparatus for transmission or reception of voice, images or other data,",NOS
4731102,"297,446","104,990,139",352.9720991,Radio braodcast transmitter,NOS
4731103,"289,043","520,188,853",1799.693655,Radio relay equipment,NOS
4731104,"18,258","132,371,248",7250.040968,Radio telephone system,NOS
4731105,482,"27,653,738",57372.90041,Studio broadcasting/transmission equipment,NOS
4731106,"307,481","104,280,787",339.1454659,Transistor radio,NOS
4731200,"32,166","23,410,488",727.8022757,"Radio broadcast receivers not capable of operating without an external source of power, of a kind used",NOS
4731302,"8,165,715","116,933,632,314",14320.07268,T.v.set ( colour ),NOS
